station,valid,tmpf,relh,wd,ws,visibility
OBBI,4/27/20 11:30,84.2,37.35,350,21,6.21
OBBI,4/27/20 12:00,82.4,39.58,340,20,6.21
OBBI,4/27/20 12:30,84.2,39.86,350,20,6.21
OBBI,4/27/20 13:00,82.4,42.25,340,19,6.21
OBBI,4/27/20 13:30,80.6,47.79,340,20,6.21
OBBI,4/27/20 14:00,80.6,47.79,340,19,6.21
OBBI,4/27/20 14:30,80.6,47.79,350,17,6.21
OBBI,4/27/20 15:00,80.6,44.8,350,14,6.21
OBBI,4/27/20 15:30,78.8,47.52,350,13,6.21
OBBI,4/27/20 16:00,78.8,47.52,350,15,6.21
OBBI,4/27/20 16:30,78.8,47.52,340,13,6.21
OBBI,4/27/20 17:00,78.8,44.52,340,14,6.21
OBBI,4/27/20 17:30,78.8,47.52,340,13,6.21
OBBI,4/27/20 18:00,78.8,47.52,340,12,6.21
OBBI,4/27/20 18:30,78.8,47.52,340,11,6.21
OBBI,4/27/20 19:00,78.8,44.52,330,12,6.21
OBBI,4/27/20 19:30,78.8,44.52,330,11,6.21
OBBI,4/27/20 20:00,78.8,44.52,340,8,6.21
OBBI,4/27/20 20:30,78.8,44.52,340,8,6.21
OBBI,4/27/20 21:00,77,47.25,340,9,6.21
OBBI,4/27/20 21:30,77,47.25,330,8,6.21
OBBI,4/27/20 22:00,77,47.25,340,7,6.21
OBBI,4/27/20 22:30,77,50.43,340,8,6.21
OBBI,4/27/20 23:00,77,50.43,340,7,6.21
OBBI,4/27/20 23:30,77,53.8,340,7,6.21
OBBI,4/28/20 0:00,77,50.43,340,8,6.21
OBBI,4/28/20 0:30,77,47.25,340,8,6.21
OBBI,4/28/20 1:00,77,53.8,350,7,6.21
OBBI,4/28/20 1:30,77,50.43,350,6,6.21
OBBI,4/28/20 2:00,77,50.43,350,6,6.21
OBBI,4/28/20 2:30,77,50.43,340,5,6.21
OBBI,4/28/20 3:00,78.8,50.69,360,6,6.21
OBBI,4/28/20 3:30,78.8,47.52,360,9,6.21
OBBI,4/28/20 4:00,80.6,44.8,10,10,6.21
OBBI,4/28/20 4:30,80.6,44.8,20,10,6.21
OBBI,4/28/20 5:00,82.4,39.58,20,10,6.21
OBBI,4/28/20 5:30,82.4,42.25,30,9,6.21
OBBI,4/28/20 6:00,82.4,45.07,20,8,6.21
OBBI,4/28/20 6:30,82.4,39.58,360,8,6.21
OBBI,4/28/20 7:00,84.2,34.97,360,9,6.21
OBBI,4/28/20 7:30,84.2,32.73,360,9,6.21
OBBI,4/28/20 8:00,86,27.03,20,8,6.21
OBBI,4/28/20 8:30,87.8,19.4,40,7,6.21
OBBI,4/28/20 9:00,87.8,15.7,60,7,6.21
OBBI,4/28/20 9:30,87.8,15.7,90,5,6.21
OBBI,4/28/20 10:00,89.6,14.83,20,9,6.21
OBBI,4/28/20 10:30,89.6,15.92,360,9,6.21
OBBI,4/28/20 11:00,89.6,13.8,40,7,6.21
OBBI,4/28/20 11:30,89.6,13.8,350,8,6.21
OBBI,4/28/20 12:00,89.6,12.84,360,7,6.21
OBBI,4/28/20 12:30,89.6,12.84,10,9,6.21
OBBI,4/28/20 13:00,89.6,14.83,360,9,6.21
OBBI,4/28/20 13:30,87.8,18.09,360,10,6.21
OBBI,4/28/20 14:00,86,22.02,360,9,6.21
OBBI,4/28/20 14:30,86,27.03,360,7,6.21
OBBI,4/28/20 15:00,84.2,30.62,360,6,6.21
OBBI,4/28/20 15:30,82.4,37.07,360,4,6.21
OBBI,4/28/20 16:00,82.4,37.07,340,5,6.21
OBBI,4/28/20 16:30,82.4,42.25,350,6,6.21
OBBI,4/28/20 17:00,80.6,54.3,10,6,1.24
OBBI,4/28/20 17:30,80.6,57.84,360,7,6.21
OBBI,4/28/20 18:00,80.6,61.58,360,8,6.21
OBBI,4/28/20 18:30,80.6,61.58,360,6,6.21
OBBI,4/28/20 19:00,80.6,57.84,340,3,6.21
OBBI,4/28/20 19:30,80.6,57.84,350,4,6.21
OBBI,4/28/20 20:00,80.6,57.84,360,5,6.21
OBBI,4/28/20 20:30,78.8,61.36,320,3,6.21
OBBI,4/28/20 21:00,78.8,61.36,M,2,6.21
OBBI,4/28/20 21:30,78.8,61.36,360,4,6.21
OBBI,4/28/20 22:00,78.8,61.36,50,3,6.21
OBBI,4/28/20 22:30,78.8,61.36,120,2,6.21
OBBI,4/28/20 23:00,78.8,65.33,90,2,6.21
OBBI,4/28/20 23:30,78.8,65.33,70,6,6.21
OBBI,4/29/20 0:00,78.8,61.36,80,7,6.21
OBBI,4/29/20 0:30,78.8,65.33,90,8,6.21
OBBI,4/29/20 1:00,78.8,61.36,110,6,6.21
OBBI,4/29/20 1:30,78.8,65.33,100,7,6.21
OBBI,4/29/20 2:00,78.8,69.52,110,9,6.21
OBBI,4/29/20 2:30,78.8,69.52,90,8,6.21
OBBI,4/29/20 3:00,78.8,73.95,90,7,6.21
OBBI,4/29/20 3:30,78.8,73.95,80,7,6.21
OBBI,4/29/20 4:00,80.6,69.71,120,3,6.21
OBBI,4/29/20 4:30,80.6,69.71,110,3,6.21
OBBI,4/29/20 5:00,82.4,69.9,170,6,6.21
OBBI,4/29/20 5:30,82.4,58.08,180,6,6.21
OBBI,4/29/20 6:00,86,42.8,150,4,6.21
OBBI,4/29/20 6:30,86,48.58,100,7,6.21
OBBI,4/29/20 7:00,86,48.58,100,8,6.21
OBBI,4/29/20 7:30,87.8,40.41,100,10,6.21
OBBI,4/29/20 8:00,87.8,51.98,290,15,1.86
OBBI,4/29/20 8:30,89.6,38.18,340,10,6.21
OBBI,4/29/20 9:00,91.4,29.72,20,10,6.21
OBBI,4/29/20 9:30,91.4,27.83,80,13,6.21
OBBI,4/29/20 10:00,89.6,31.45,90,13,6.21
OBBI,4/29/20 10:30,89.6,33.56,90,13,6.21
OBBI,4/29/20 11:00,89.6,33.56,80,13,6.21
OBBI,4/29/20 11:30,86,51.72,80,15,6.21
OBBI,4/29/20 12:00,86,51.72,80,16,6.21
OBBI,4/29/20 12:30,86,55.04,90,19,6.21
OBBI,4/29/20 13:00,84.2,58.32,90,19,6.21
OBBI,4/29/20 13:30,84.2,62.03,110,15,6.21
OBBI,4/29/20 14:00,84.2,62.03,110,15,6.21
OBBI,4/29/20 14:30,82.4,65.74,90,18,6.21
OBBI,4/29/20 15:00,82.4,69.9,90,17,6.21
OBBI,4/29/20 15:30,82.4,69.9,100,19,6.21
OBBI,4/29/20 16:00,82.4,65.74,100,17,6.21
OBBI,4/29/20 16:30,82.4,69.9,100,14,6.21
OBBI,4/29/20 17:00,82.4,69.9,100,13,6.21
OBBI,4/29/20 17:30,82.4,69.9,110,16,6.21
OBBI,4/29/20 18:00,82.4,74.28,110,14,6.21
OBBI,4/29/20 18:30,82.4,74.28,110,13,6.21
OBBI,4/29/20 19:00,80.6,78.76,120,13,6.21
OBBI,4/29/20 19:30,82.4,69.9,120,11,6.21
OBBI,4/29/20 20:00,82.4,74.28,90,7,6.21
OBBI,4/29/20 20:30,82.4,69.9,90,11,6.21
OBBI,4/29/20 21:00,82.4,61.81,60,11,6.21
OBBI,4/29/20 21:30,82.4,65.74,80,10,6.21
OBBI,4/29/20 22:00,82.4,61.81,90,15,6.21
OBBI,4/29/20 22:30,82.4,61.81,90,16,6.21
OBBI,4/29/20 23:00,82.4,65.74,50,8,6.21
OBBI,4/29/20 23:30,82.4,65.74,90,14,6.21
OBBI,4/30/20 0:00,82.4,65.74,100,14,6.21
OBBI,4/30/20 0:30,80.6,74.11,110,10,6.21
OBBI,4/30/20 1:00,80.6,74.11,110,10,6.21
OBBI,4/30/20 1:30,80.6,74.11,120,9,6.21
OBBI,4/30/20 2:00,80.6,78.76,110,10,6.21
OBBI,4/30/20 2:30,80.6,78.76,10,15,6.21
OBBI,4/30/20 3:00,82.4,65.74,50,12,6.21
OBBI,4/30/20 3:30,84.2,58.32,60,13,6.21
OBBI,4/30/20 4:00,84.2,62.03,80,16,6.21
OBBI,4/30/20 4:30,84.2,62.03,90,18,6.21
OBBI,4/30/20 5:00,86,58.55,90,18,6.21
OBBI,4/30/20 5:30,86,58.55,100,18,6.21
OBBI,4/30/20 6:00,87.8,55.29,110,17,6.21
OBBI,4/30/20 6:30,87.8,58.78,120,15,6.21
OBBI,4/30/20 7:00,87.8,55.29,120,16,6.21
OBBI,4/30/20 7:30,89.6,55.53,120,15,6.21
OBBI,4/30/20 8:00,87.8,58.78,110,16,6.21
OBBI,4/30/20 8:30,84.2,74.44,130,12,6.21
OBBI,4/30/20 9:00,89.6,55.53,120,11,6.21
OBBI,4/30/20 9:30,87.8,58.78,100,15,6.21
OBBI,4/30/20 10:00,86,62.25,100,13,6.21
OBBI,4/30/20 10:30,86,62.25,80,11,6.21
OBBI,4/30/20 11:00,84.2,65.95,80,10,6.21
OBBI,4/30/20 11:30,86,66.15,80,13,6.21
OBBI,4/30/20 12:00,86,66.15,20,6,6.21
OBBI,4/30/20 12:30,86,66.15,70,9,6.21
OBBI,4/30/20 13:00,84.2,65.95,80,10,6.21
OBBI,4/30/20 13:30,84.2,70.08,70,11,6.21
OBBI,4/30/20 14:00,84.2,65.95,50,11,6.21
OBBI,4/30/20 14:30,84.2,65.95,80,12,6.21
OBBI,4/30/20 15:00,86,58.55,80,10,6.21
OBBI,4/30/20 15:30,84.2,65.95,80,11,5.59
OBBI,4/30/20 16:00,82.4,69.9,70,11,5.59
OBBI,4/30/20 16:30,82.4,69.9,70,12,4.97
OBBI,4/30/20 17:00,82.4,69.9,90,9,4.97
OBBI,4/30/20 17:30,82.4,69.9,30,7,4.97
OBBI,4/30/20 18:00,82.4,69.9,70,8,4.35
OBBI,4/30/20 18:30,82.4,69.9,50,4,4.35
OBBI,4/30/20 19:00,82.4,69.9,60,4,4.35
OBBI,4/30/20 19:30,82.4,65.74,340,2,6.21
OBBI,4/30/20 20:00,82.4,65.74,330,3,4.97
OBBI,4/30/20 20:30,82.4,69.9,330,5,4.97
OBBI,4/30/20 21:00,82.4,65.74,320,6,4.97
OBBI,4/30/20 21:30,80.6,74.11,320,8,4.97
OBBI,4/30/20 22:00,80.6,74.11,330,7,4.97
OBBI,4/30/20 22:30,80.6,74.11,330,7,4.97
OBBI,4/30/20 23:00,80.6,74.11,340,7,5.59
OBBI,4/30/20 23:30,78.8,83.55,340,9,5.59
OBBI,5/1/20 0:00,78.8,78.62,340,8,5.59
OBBI,5/1/20 0:30,78.8,78.62,340,9,5.59
OBBI,5/1/20 1:00,78.8,78.62,350,9,5.59
OBBI,5/1/20 1:30,78.8,78.62,360,9,5.59
OBBI,5/1/20 2:00,78.8,73.95,360,9,5.59
OBBI,5/1/20 2:30,78.8,78.62,350,9,5.59
OBBI,5/1/20 3:00,78.8,78.62,340,7,5.59
OBBI,5/1/20 3:30,80.6,69.71,340,9,5.59
OBBI,5/1/20 4:00,82.4,65.74,340,8,5.59
OBBI,5/1/20 4:30,82.4,65.74,330,9,6.21
OBBI,5/1/20 5:00,82.4,69.9,320,10,6.21
OBBI,5/1/20 5:30,84.2,62.03,330,10,6.21
OBBI,5/1/20 6:00,84.2,65.95,320,9,6.21
OBBI,5/1/20 6:30,84.2,62.03,330,8,6.21
OBBI,5/1/20 7:00,86,58.55,320,8,6.21
OBBI,5/1/20 7:30,86,58.55,310,9,6.21
OBBI,5/1/20 8:00,84.2,62.03,300,11,6.21
OBBI,5/1/20 8:30,86,58.55,320,12,6.21
OBBI,5/1/20 9:00,86,55.04,320,11,6.21
OBBI,5/1/20 9:30,86,51.72,320,11,6.21
OBBI,5/1/20 10:00,87.8,45.88,330,12,6.21
OBBI,5/1/20 10:30,87.8,43.07,330,12,6.21
OBBI,5/1/20 11:00,87.8,48.84,330,11,6.21
OBBI,5/1/20 11:30,86,55.04,10,12,6.21
OBBI,5/1/20 12:00,84.2,62.03,10,14,6.21
OBBI,5/1/20 12:30,84.2,65.95,360,11,6.21
OBBI,5/1/20 13:00,82.4,65.74,360,10,6.21
OBBI,5/1/20 13:30,82.4,65.74,360,9,6.21
OBBI,5/1/20 14:00,82.4,65.74,10,8,6.21
OBBI,5/1/20 14:30,80.6,69.71,10,9,6.21
OBBI,5/1/20 15:00,80.6,65.54,10,9,6.21
OBBI,5/1/20 15:30,80.6,65.54,10,8,6.21
OBBI,5/1/20 16:00,80.6,65.54,360,8,6.21
OBBI,5/1/20 16:30,80.6,61.58,10,7,6.21
OBBI,5/1/20 17:00,80.6,65.54,360,6,6.21
OBBI,5/1/20 17:30,80.6,69.71,340,6,6.21
OBBI,5/1/20 18:00,80.6,69.71,350,5,6.21
OBBI,5/1/20 18:30,78.8,73.95,340,5,6.21
OBBI,5/1/20 19:00,78.8,73.95,320,6,6.21
OBBI,5/1/20 19:30,78.8,78.62,330,6,6.21
OBBI,5/1/20 20:00,78.8,78.62,340,5,6.21
OBBI,5/1/20 20:30,78.8,78.62,350,3,6.21
OBBI,5/1/20 21:00,78.8,78.62,10,8,6.21
OBBI,5/1/20 21:30,78.8,78.62,10,4,6.21
OBBI,5/1/20 22:00,77,83.44,10,4,6.21
OBBI,5/1/20 22:30,77,83.44,30,3,6.21
OBBI,5/1/20 23:00,77,88.67,80,3,6.21
OBBI,5/1/20 23:30,77,83.44,110,1,6.21
OBBI,5/2/20 0:00,77,83.44,0,0,6.21
OBBI,5/2/20 0:30,77,83.44,0,0,6.21
OBBI,5/2/20 1:00,78.8,78.62,240,3,6.21
OBBI,5/2/20 1:30,78.8,73.95,300,5,6.21
OBBI,5/2/20 2:00,77,83.44,310,4,6.21
OBBI,5/2/20 2:30,77,83.44,350,3,6.21
OBBI,5/2/20 3:00,78.8,78.62,330,4,6.21
OBBI,5/2/20 3:30,78.8,78.62,20,4,6.21
OBBI,5/2/20 4:00,78.8,78.62,20,3,6.21
OBBI,5/2/20 4:30,80.6,74.11,10,4,6.21
OBBI,5/2/20 5:00,80.6,74.11,M,2,6.21
OBBI,5/2/20 5:30,82.4,69.9,360,5,6.21
OBBI,5/2/20 6:00,82.4,69.9,350,4,6.21
OBBI,5/2/20 6:30,84.2,62.03,20,4,6.21
OBBI,5/2/20 7:00,86,58.55,40,4,6.21
OBBI,5/2/20 7:30,84.2,62.03,30,6,6.21
OBBI,5/2/20 8:00,86,58.55,100,7,6.21
OBBI,5/2/20 8:30,86,58.55,110,6,6.21
OBBI,5/2/20 9:00,86,55.04,50,9,6.21
OBBI,5/2/20 9:30,86,55.04,70,9,6.21
OBBI,5/2/20 10:00,86,55.04,90,9,6.21
OBBI,5/2/20 10:30,86,58.55,80,9,6.21
OBBI,5/2/20 11:00,86,51.72,70,9,6.21
OBBI,5/2/20 11:30,86,58.55,80,10,6.21
OBBI,5/2/20 12:00,86,58.55,70,9,6.21
OBBI,5/2/20 12:30,84.2,62.03,80,9,6.21
OBBI,5/2/20 13:00,84.2,62.03,50,9,6.21
OBBI,5/2/20 13:30,84.2,65.95,30,10,6.21
OBBI,5/2/20 14:00,82.4,69.9,80,12,6.21
OBBI,5/2/20 14:30,82.4,74.28,80,12,6.21
OBBI,5/2/20 15:00,82.4,69.9,80,11,6.21
OBBI,5/2/20 15:30,82.4,69.9,90,12,6.21
OBBI,5/2/20 16:00,82.4,74.28,90,13,6.21
OBBI,5/2/20 16:30,82.4,74.28,100,13,6.21
OBBI,5/2/20 17:00,82.4,74.28,110,14,6.21
OBBI,5/2/20 17:30,82.4,78.9,110,13,6.21
OBBI,5/2/20 18:00,82.4,74.28,120,10,6.21
OBBI,5/2/20 18:30,84.2,65.95,120,11,6.21
OBBI,5/2/20 19:00,84.2,58.32,120,10,6.21
OBBI,5/2/20 19:30,84.2,65.95,120,10,6.21
OBBI,5/2/20 20:00,84.2,65.95,120,10,6.21
OBBI,5/2/20 20:30,84.2,58.32,130,7,6.21
OBBI,5/2/20 21:00,86,48.58,140,8,6.21
OBBI,5/2/20 21:30,86,51.72,150,8,6.21
OBBI,5/2/20 22:00,86,51.72,160,8,6.21
OBBI,5/2/20 22:30,86,51.72,260,11,6.21
OBBI,5/2/20 23:00,84.2,62.03,280,9,6.21
OBBI,5/2/20 23:30,84.2,62.03,270,8,6.21
OBBI,5/3/20 0:00,84.2,58.32,290,9,6.21
OBBI,5/3/20 0:30,82.4,65.74,320,12,6.21
OBBI,5/3/20 1:00,82.4,65.74,320,8,6.21
OBBI,5/3/20 1:30,84.2,58.32,310,6,6.21
OBBI,5/3/20 2:00,84.2,58.32,320,6,6.21
OBBI,5/3/20 2:30,84.2,65.95,310,5,6.21
OBBI,5/3/20 3:00,84.2,58.32,330,13,6.21
OBBI,5/3/20 3:30,82.4,65.74,340,12,4.35
OBBI,5/3/20 4:00,80.6,74.11,350,9,6.21
OBBI,5/3/20 4:30,80.6,78.76,350,7,6.21
OBBI,5/3/20 5:00,82.4,69.9,100,4,6.21
OBBI,5/3/20 5:30,84.2,62.03,70,5,6.21
OBBI,5/3/20 6:00,84.2,62.03,50,5,6.21
OBBI,5/3/20 6:30,86,51.72,360,6,6.21
OBBI,5/3/20 7:00,86,51.72,10,7,6.21
OBBI,5/3/20 7:30,87.8,48.84,360,10,6.21
OBBI,5/3/20 8:00,87.8,48.84,360,11,6.21
OBBI,5/3/20 8:30,87.8,55.29,320,12,6.21
